pos	chr	cM
27200000	5	23.5668673848382
27300000	5	23.9870247332571
27400000	5	24.3620217451516
27500000	5	25.0039200281983
27600000	5	25.6380712942725
27700000	5	26.2737551999383
27800000	5	26.9273702932489
27900000	5	27.5523589827383
28000000	5	28.194854433695
28100000	5	28.8307753657584
28200000	5	29.471098063304
28300000	5	30.1101741136585
28400000	5	30.7474579210953
28500000	5	31.3839818930414
28600000	5	32.0260268987826
28700000	5	32.6663342419781
28800000	5	33.2953570469406
28900000	5	33.9493099292871
29000000	5	34.575154708752
29100000	5	35.2096082196799
29200000	5	35.8575274683746
29300000	5	36.4854790545786
29400000	5	37.119422588406
29500000	5	37.76698667866
29600000	5	38.3887144645075
29700000	5	39.0624909416734
29800000	5	39.6534146637842
29900000	5	39.8103993035829
30000000	5	40.2136587094829
30100000	5	41.0531789956555
30200000	5	41.6883510148739
30300000	5	42.1525538676919
30400000	5	42.6152883741956
30500000	5	43.0824521027157
30600000	5	43.5482157093837
30700000	5	44.0102377254487
30800000	5	44.4404902434846
30900000	5	44.8589289824774
31000000	5	45.2928174773637
31100000	5	45.6530964669257
31200000	5	45.9402181934113
31300000	5	46.2131497292517
31400000	5	46.5416621004367
31500000	5	46.848
